city,name,description,duration,rating,reviews,price,link,image_url
San Diego,Gaslamp Quarter and Embarcadero Coast Segway Tour,A guided Segway tour to discover San Diego's history and landmarks,,5,5,CAD 93.68,/attractions/us/prol4ss7kpyj-gaslamp-quarter-and-embarcadero-coast-segway-tour.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/131745239.jpg?k=93a038aebcb0227928d8ae714b2652214b1c80e444152839b09daf3e55304ea5&o=
San Diego,Go City – San Diego Explorer Pass,A pass to discover top attractions in San Diego,,,,CAD 147.99,/attractions/us/pri1ao6stent-attractions-and-tour-pass.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/311625523.jpg?k=a99f7c841834b3def78f12374108b2626bd3d664120857ea40b121f2599c5259&o=
San Diego,iFly Indoor Skydiving Experience,A chance to experience the thrill of free-falling with a certified instructor,,4.7,4.7,CAD 142.55,/attractions/us/pr1r1cmhdjls-ifly-indoor-skydiving-experience.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/131515636.jpg?k=ec3ff93f2f3c451ac83865f1114a54a292c9b204e49ee36b08480e8108674f32&o=
San Diego,City Scavenger Hunt,"App-led scavenger hunt to explore some of San Diego's most iconic, old-school spots",,,,CAD 17.38,/attractions/us/prc1fim3pmbu-iconic-san-diego-scavenger-hunt.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/130061649.jpg?k=8a3c99a2917b09a8ae1cc662d173badb64d07b20d8a14ee1029807d372ff61f3&o=
San Diego,"Old Town Tales, Tacos and Tequila in San Diego",A guided tour to explore San Diego's Old Town and learn about its history,,4.7,4.7,CAD 107.26,/attractions/us/prt9m01duuzd-old-town-tales-tacos-and-tequila-in-san-diego.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/152969022.jpg?k=91a48cf48e6c6f7fd1da484ff54a5ac686b77fcebdb37eb9f7a36d9f2ea187c4&o=
San Diego,Maritime Museum of San Diego,"Admission to one of the world's top maritime museums, home to historic ships",,,,CAD 32.58,/attractions/us/prvfv2hdu54b-maritime-museum-of-san-diego.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/182095648.jpg?k=5e11bcba420886cd0532142308ea7b0336f6e837bbc89da3f4953a78d829ab77&o=
San Diego,2.5-Hour San Diego Sunset Cruise,A sightseeing cruise with soft drinks and snacks,,4.9,4.9,CAD 156.14,/attractions/us/prqbuou5navz-25-hour-san-diego-sunset-cruise.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/321009497.jpg?k=9cd146ea83573a3e58ad33c4830eaae99e4acaace619acfb9a56f9d52bce9e2a&o=
San Diego,Beach Yoga Session,Opportunity to connect with nature and your body with meditation and yoga on the sand,,5,5,CAD 57.03,/attractions/us/prbmpvb9luuw-beach-yoga-session.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/130027434.jpg?k=581531f06fb4e526cb7db6c96a9985e384017b24399da236c015f34705f0db37&o=
San Diego,Sunset Cruise on San Diego Bay,A cruise to view city's landmarks and sights,,4.9,4.9,CAD 161.57,/attractions/us/prtgcobcw2uh-sunset-cruise-on-san-diego-bay.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/115726774.jpg?k=584704e2f8a9d06e349338ee406fc3ded4558cacfb4402d4b423bbd60b45f6f1&o=
San Diego,San Diego Ghost Tour,"I am the only real ghost tour here in San Diego, I do the ghost hunting and then tell you and sho...",,,,CAD 33.94,/attractions/us/prghpnotenic-san-diego-ghost-tours.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/239867508.jpg?k=cc6ea6e8d9ee1c635c0eef2996eba285ade3ec2b07312fb6c0255c2cf833364c&o=
San Diego,Maritime Museum of San Diego,Admission to a museum housing an impressive collection of nautical artefacts and memorabilia,Duration: 24 hours,,,CAD 32.59,/attractions/us/pr7ijclfek2d-maritime-museum-of-san-diego.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/311773770.jpg?k=56edd76861deb9ddc24ed8e9783a725762c2fc5f34fadf7f40162d48fcc07816&o=
San Diego,San Diego Father's Day Buffet Brunch Cruise,"This Father’s Day, create family memories that will be treasured forever with an amazing day on t...",,,,CAD 182.66,/attractions/us/pr5im59zlwxm-san-diego-fathers-day-buffet-brunch-cruise.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/222074524.jpg?k=4c01bbfa6a9b39c103538ba5091db48cdb866e5b796c00a049459ef50aedaedf&o=
San Diego,San Diego Father's Day Plated Dinner Cruise,"This Father’s Day, create family memories that will be treasured forever with an amazing evening ...",,,,CAD 237.50,/attractions/us/prvmbkkvgst0-san-diego-fathers-day-plated-dinner-cruise.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/224780417.jpg?k=84271f3f16b0d9d2f8dccfb7fd1cc8b2c3744e04f557c75d1d1fa1b2e5714348&o=
San Diego,Sunset Cruise from Mission Bay,A sightseeing cruise through San Diego's breathtaking bay,,4.1,4.1,CAD 43.45,/attractions/us/prmiqiqwuc6u-sunset-cruise-from-mission-bay.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/169696614.jpg?k=9b51e5d16c70a0bc9478a98529649b64311d9d6e8fa4b8a9efed21838289cfa0&o=
San Diego,4 Hour Private Sail for up to 6 people,This private excursion allows a party of six passengers to cruise the San Diego Bay and Coast on ...,,,,"CAD 1,493.52",/attractions/us/pr9piydms90d-4-hour-private-sail-for-up-to-6-people.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/184939894.jpg?k=8fec4e09587c95967785a859b4de59f72978e167ef0dfdcc93fd20cc22ade763&o=
San Diego,Private Sunset Sail for 3-6 People,Experience a private group charter with up to six passengers while sailing along the San Diego Ba...,,,,"CAD 1,053.61",/attractions/us/prgnzmxsmxly-private-sunset-sail-for-4-6-people.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/320694168.jpg?k=60da88f2e524d9e89f62662bbdaa103e572014fcf4d39ef6746a732003170f37&o=
San Diego,Admission to San Diego Zoo Safari Park,A ticket to San Diego Zoo Safari Park with unlimited rides on the Africa Tram,,3.8,3.8,CAD 97.76,/attractions/us/pr3fmp45x2lc-admission-to-san-diego-zoo-safari-park.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/127812438.jpg?k=26a694d33eeb8b8e6e5312611e616db0be1dbf57798ab21489eff4c15e55ca90&o=
San Diego,Private Transfer from San Diego (SAN) Airport to San Diego City,Take the worry out of your arrival to San Diego (SAN) Airport and pre-book a private transfer to ...,,,,CAD 106.71,/attractions/us/prnrsolamkci-private-transfer-from-san-diego-san-airport-to-san-diego-city.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/318950040.jpg?k=0517671333790b9d0788393cc64514f5965abc3d0d718e6c2f70bd9075c31f35&o=
San Diego,San Diego Sights and Sips Sunset Cruise,"This Sunset Cruise is a one-of-a-kind happy hour with displayed hors d'oeuvres, tray-passed desse...",,3.6,3.6,CAD 93.55,/attractions/us/prk6uuh5bcjg-san-diego-happy-hour-cruise.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/221402364.jpg?k=16d0325487c8d5d4b1dee8299e0167b75796f9bb313c11265dac130c0036c308&o=
San Diego,Private Transfer from San Diego City to San Diego (SAN) Airport,Take the worry out of your departure to San Diego Airport and pre-book a private transfer to suit...,,,,CAD 106.71,/attractions/us/prsh4o7e4yka-private-transfer-from-san-diego-city-to-san-diego-san-airport.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/318950056.jpg?k=2b5bec6bb8d8de2a5b9267c513772b463716cc079405d24dc97274ac245ca49e&o=
San Diego,Fat Woody Coronado Beach Cruiser Experience,Experience a delightfully relaxing semi-private electric bicycle tour along Coronado Island’s sce...,,5,5,CAD 229.46,/attractions/us/prkx9bsyomjy-fat-woody-coronado-beach-cruiser-experience.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/291792688.jpg?k=4586891b7a87a0c8673dfaeff5040d786991f01fa19bd51d289bf8e8f6d74b2a&o=
San Diego,Chauffeured Adventure to Local San Diego Vineyards,"- Hands on viticulture demos: taste the grapes that are growing.
- Behind-the-scene tours (someti...",,,,CAD 334.01,/attractions/us/prb6nvr5wr2d-chauffeured-vineyard-adventure-to-local-san-diego-vineyards.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/181951907.jpg?k=f70158297eb4c48f02102cfcaa4d8fa806a3bc1ed8394a65fbaa375600175d37&o=
San Diego,Private Departure Transfer to San Diego Airport SAN,Why stress waiting for unreliable taxis or shuttle services to get you back to the San Diego Airp...,,,,CAD 68.43,/attractions/us/prhgg44vjdrs-private-departure-transfer-to-san-diego-airport-san.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/319437815.jpg?k=524fd74f3c977316698031a2c6138806444850d464fab002511e77249fc211cf&o=
San Diego,Mother's Day Plated Dinner Cruise San Diego,Create family memories that will be treasured forever with an amazing San Diego Mother’s Day Crui...,,,,CAD 189.99,/attractions/us/prlhx8elaw5j-mothers-day-plated-dinner-cruise-san-diego.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/220651987.jpg?k=842db6baf986d764a7884d5b1e2945992e225fa3abb274bcaa08e2ef72990f7a&o=
San Diego,Mother's Day Premier Brunch Cruise,"This Mother’s Day, create family memories that will be treasured forever with an amazing day on t...",,,,CAD 210.07,/attractions/us/przjdjlezo0y-mothers-day-premier-brunch-cruise.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/219307070.jpg?k=cb3b078b79fb92da8ebafc2154bb7658e2834d570d4918682fbab5ff30e7ed79&o=
San Diego,Private Full Day Coastal Tour from San Diego with private driver/guide,Explore the wonderful coast outside of San Diego with a local expert and discover some the beauti...,,,,"CAD 1,169.40",/attractions/us/prpktsotw3sq-private-full-day-coastal-tour-from-san-diego-with-private-drivergui.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/131464507.jpg?k=9fbb921beb7389ec21e6808209701221604d09517b2f2e76b6665f62dee4d84b&o=
San Diego,San Diego Booze and Boos Haunted Ghost Walking Tour,This combination ghost tour and pub crawl that will take you on a walking tour to explore the fas...,,,,CAD 46.11,/attractions/us/pryiqnu9vanr-ghost-pub-haunted-san-diego-walking-tour.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/285777536.jpg?k=666a389a563a7a92abea488fae123897eeb9dc97ed06e8fb9183ac5fef872145&o=
San Diego,Nightmares & Nightcaps Haunted San Diego Walking Tour,Explore the dark and creepy side of historic San Diego. After the chance to purchase a nightcap a...,,,,CAD 43.20,/attractions/us/prsdfotczlww-nightmares-and-nightcaps-haunted-san-diego-walking-tour.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/285781125.jpg?k=35df643872c4b8e3b31ae34fc253cff6599e18abf1f11f7aa52df87e8643a9ad&o=
San Diego,San Diego Small-Group Gaslamp History Tour Pub Crawl,On The Gaslamp History Tour Pub Crawl you'll visit 4 historic pubs in San Diego's famous Gaslamp ...,,,,CAD 40.73,/attractions/us/prc8soh0mxj3-san-diego-small-group-gaslamp-history-tour-pub-crawl.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/298525150.jpg?k=0023e439bf1d5ec4c61ca03ce7ce5200a92882e489ed96318fbacc1d9a431e3c&o=
San Diego,Puerto Nuevo Lobster and Tequila Tour,"Puerto Nuevo, known as the lobster capital of Baja is an must do experience for seafood lovers! Y...",,,,CAD 338.08,/attractions/us/pry4r9jgyljy-puerto-nuevo-lobster-and-tequila-tour.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/157712277.jpg?k=8bc2ed74ea497b2d0f76d8118462edeb45e09470ae9d8c64249cf26e80e56f39&o=
San Diego,Tall Ship Adventure aboard the Schooner Californian with General Admission,Californian was built from the ground up in 1984 at Spanish Landing in San Diego Bay. She was lau...,,,,CAD 161.57,/attractions/us/pr9t3qrumzfm-tall-ship-adventure-aboard-the-schooner-californian-with-general-ad.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/156733030.jpg?k=813063140457c2468c847b996fa1e75bf2091ab4d7e6727128210e76776b1bb2&o=
San Diego,Private Half-Day Tour of San Diego with a driver-guide,Enjoy this private 4 hour tour of San Diego. This tour includes a private driver-guide for a uniq...,,,,"CAD 1,337.50",/attractions/us/priqwyhff87d-private-half-day-tour-of-san-diego-with-a-driver-guide.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/134486503.jpg?k=2282a41f5cfd56b193d5426cb3b4d540ae0e0d840041fd268b49a90bbc69b39d&o=
San Diego,Clear Bottomed Kayak Rentals in San Diego,Are you looking for a fun and unique way to explore San Diego? Look no further! Cruise San Diego ...,,,,CAD 74.68,/attractions/us/prqleemmyt3k-clear-bottomed-kayak-rentals-in-san-diego.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/238251876.jpg?k=6ac719eb97c0cb5bf04f34ae023aea79ae45bbc627e383adac228c200036be1c&o=
San Diego,San Diego: 2 Hour Downtown and Balboa E-Sport Sightseeing,Experience a unique tour of downtown San Diego by an electric GoCar Esport. Embark on an open-air...,,,,CAD 294.84,/attractions/us/prp3fujgp5ft-san-diego-2-hour-downtown-and-balboa-e-sport-sightseeing.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/165067410.jpg?k=f087075edd1597f163c2680631fec269a2b3208f86c6566e7adc6810fb035f49&o=
San Diego,Private Shopping Tour from San Diego to Outlets at San Clemente,Comfortable Roundtrip Tour from your hotel in San Diego to Outlets at San Clemente - plays host t...,,,,"CAD 2,423.59",/attractions/us/prgfy65sdzen-private-shopping-tour-from-san-diego-to-outlets-at-san-clemente.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/304364483.jpg?k=3f321e105e83802ab391984c95af87f78711181520739413e88a8059333178a4&o=
San Diego,1-Hour Voodoo Escape Room Experience in San Diego,"• 60 minute, private escape room
 • Enticing puzzles for all ages
 • Lights, sound effects, and s...",,,,CAD 47.52,/attractions/us/prvobcczx9ge-1-hour-voodoo-escape-room-experience-in-san-diego.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/130015672.jpg?k=40e5987564bdef61171d2b4b70ed78254f886cfe8a17f1777be192073c719162&o=
San Diego,San Diego Sailing Yacht Excursion Private Charter,"WE PROVIDE
A True Sailing Experience
Our goal is to give you, your family, friends, and loved one...",,,,CAD 814.65,/attractions/us/prwd58z52iii-san-diego-sailing-yacht-excursion-private-charter.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/229251535.jpg?k=91eb473201fcc01c99ad2752f16dc663a026fa571e7735760547fbd631a376c2&o=
San Diego,Ensenada Baja Mexico Sightseeing Tour from San Diego,"ENSENADA MEXICO PACIFIC OCEAN COASTAL TOUR

Our Ensenada Mexico Coastal Tour will lead you furthe...",,,,CAD 324.50,/attractions/us/pr17klkjombh-ensenada-baja-mexico-sightseeing-tour-from-san-diego.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/201705913.jpg?k=81b01c420235e0ce12118e02d96c5df5e278105a037c9cfcbc970358e798d0bd&o=
San Diego,Pacific Beach Bar Tour in San Diego,"4 bars in 1 night is the plan - YOU GOT THIS!!

Party along the beach & discover the most popular...",,,,CAD 44.81,/attractions/us/pruuttcpx8cm-pacific-beach-bar-tour-in-san-diego.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/183033475.jpg?k=6afc2649fb23f5cda830ea642eb28763efd92b6b0e822ed544338d4019acf0fb&o=
San Diego,An Art Walk Through the Barrio,"Discover the neighborhood of Barrio Logan, the hidden gem of San Diego, while eating and drinking...",,,,CAD 115.41,/attractions/us/prppsdwn7vsh-an-art-walk-through-the-barrio.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/183683582.jpg?k=641354a5e61c9effc14bb785428dc0602470351fe32a5c224ad8dc3acd0fd674&o=
San Diego,San Diego Beer Adventure: Half-Day Tour,"Embark on the San Diego Beer Adventure: Half-Day Tour, a curated journey through the heart of San...",,,,"CAD 1,676.63",/attractions/us/prqxnlnenioc-san-diego-beer-adventure-half-day-tour.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/227391882.jpg?k=86f88f67107036ffe25266318950f28d9bdbaed57a3fc1539f68a99213138ff5&o=
San Diego,Taco Trail: Private Shuttle Tour in San Diego,Hop aboard this San Diego’s Taco Shuttle Tour for an unforgettable culinary journey through the c...,,,,"CAD 1,762.88",/attractions/us/prcvapzcc1f3-taco-trail-private-shuttle-tour-in-san-diego.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/234480311.jpg?k=e9bb0c3e3051bc1b1d2fd40b9e68ca1c1060935eb66cb106e713aaa394fb841e&o=
San Diego,Specialty Coffee and SoCal Bites in Pacific Beach,"One FREE coffee + pastry per guest!
If you are a coffee lover and enjoy touring the local gems of...",,,,CAD 81.46,/attractions/us/prhtmlm30lau-specialty-coffee-and-socal-bites-in-pacific-beach.en-gb.html?source=searchresults-product-card&ufi=20015725,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/289960445.jpg?k=3878fa03a1e163ebac923c45910b63bafbc37879531c6ef6c3cbbe0049d1d4e7&o=
San Diego,Half-Day Private 62ft Island Boat Tour of San Diego Bay,"Ahoy Island Cruiser! Looking for a fun, spacious, chic and vibey 62ft Motor Yacht with a HUGE par...",,,,"CAD 3,054.94",/attractions/us/prh0npmtd3nt-half-day-private-62ft-island-boat-tour-of-san-diego-bay.en-gb.html?source=searchresults-product-card&ufi=20015725,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/186247537.jpg?k=dc67710d237c17db6cd2468569ab736db7f4238bdf277a0d1d9dff3a92dd2327&o=
